0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092879819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.185759637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278639456,0.0127917,0.0058367,0.690743,0,0,0.0419061,0.0670981,0.581202,0.727489,0.740034,0.0821939,0.684066,3.20917,0.00115791,0.426214,0,2.0022,0.345336,0.0143722,2.2309,0.298759,0.408843,0.0297707,0.435763
0.371519274,0.0127179,0.0940928,0.631488,0,0,0.090366,0.113714,0.561211,0.900369,0.492323,0.00296278,0.89296,3.21985,0.0267646,0.395471,0,2.16841,0.3005,0.0243571,2.19259,0.382299,0.271688,0.000981548,0.476355
0.464399093,0.0125548,0.24059,0.472086,0,0.00322638,0.140191,0.145645,0.544865,0.823946,0.226123,0,1.07484,3.2995,0.0684356,0.368135,0,2.26847,0.185146,0.0311966,2.15333,0.347969,0.124547,0.000199053,0.511388
0.557278912,0.0124135,0.266949,0.289546,0,0.0141226,0.175927,0.22011,0.4981,0.620703,0.0271776,0,1.08921,3.4292,0.0759335,0.271444,0,2.3219,0.056933,0.0471468,2.11641,0.241837,0.0149297,0.000154767,0.507209
0.650158730,0.0124698,0.355581,0.016404,0,0.0710944,0.190578,0.203124,0.815025,0.330463,0,0.0112008,0.870675,3.52672,0.100855,0.211907,0,2.27937,0.0398851,0.0435083,2.26557,0.116686,0.356315,0.00283073,0.408035
0.743038549,0.0124099,0.662956,0.00927768,0.0222925,0.144766,0.201482,0,0.328752,0.156728,0.000738801,0.677895,0.57848,3.40328,0.188577,0.464473,0.00718734,1.94112,0.0421672,0.00233231,2.49808,0.305906,0.670967,0.166139,0.268008
0.835918367,0.0505574,0.520922,0.0295127,0.00351628,0.140948,0.136543,0,0.344232,0.176027,0.0164222,0.833097,0.761888,3.24164,0.148176,0.855656,0.000710934,1.15619,0.0285763,0.0380093,2.41646,0.355031,0.840093,0.204176,0.442588
0.928798186,0.0165735,0.106908,0.0348442,0.00639149,0.117525,0.157863,0,0.367322,0.271619,0.012386,0.740219,0.85806,2.95043,0.0304099,1.33942,0.00129225,0.784995,0.0330384,0.0577057,2.2743,0.578519,0.716246,0.181414,0.526739
1.021678005,0.339662,0,0.0384275,0.103998,0.0639543,0.145802,0.533144,0.163537,0.315429,0.0057187,0.691104,0.676885,2.88099,0,1.33305,0.0304985,1.48834,0.0305141,0.276975,1.83565,0.725563,0.618063,0.169377,0.378235
1.114557823,0.498202,0,0.0348682,0.101774,0,0.0930262,0.638028,0.189489,0.135312,0.0162136,0.679864,0.561901,2.94707,0,0.858165,0.0298951,2.06642,0.019469,0.313503,1.55773,0.775478,0.629742,0.166622,0.370427
1.207437642,0.5457,0.156538,0.0315183,0.0127639,0,0.0287807,0.476493,0.269826,0.124579,0.0231345,0.681193,0.745119,3.11443,0.0445272,0.190063,0.00258065,2.31337,0.00602336,0.257713,1.29421,0.723676,0.558066,0.166947,0.721637
1.300317460,0.261904,0.552349,0.0368477,0.0128068,0,0.0790438,0.425387,0.374939,0.135573,0.0142116,0.619778,0.946113,3.23455,0.157024,0.0767233,0.00258933,2.44658,0.029577,0.261089,1.21617,0.29886,0.236664,0.151896,0.696705
1.393197279,0.464655,0.358169,0.0358099,0.119807,0.181289,0.157948,0.691732,0.502994,0,0.0119749,0.486001,0.995953,3.50115,0.101073,0.0961641,0.0379068,2.46439,0.0591018,0.281234,1.2276,0.0290056,0.107517,0.11911,0.662192
1.486077098,0.604638,0,0.0327757,0.166539,0.407887,0.101411,0.234626,0.785192,0.106633,0,0.361151,1.26826,3.76359,0,0.159191,0.0536939,2.57166,0.0316292,0.050256,1.60954,0.0464725,0,0.0885113,0.624341
1.578956916,0.881718,0,0.0385491,0.0228667,0.312548,0.0214037,0.209166,0.751611,0.14168,0,0.429389,1.2065,3.99661,0,0.172913,0.00737249,2.39523,0.00447946,0.0448025,1.82307,0.0425851,0,0.105235,0.656782
