0.000000000,0.0165182,0.0214613,0.140805,0.769809,0.629984,0,0.112675,0.0355839,0,0.298401,1.19446,0,0.00440625,0.00425759,0.421104,3.66786,0.218128,0.0463748,0.160639,2.91864,0,0.0702511,1.97985,0
0.092879819,0.000533724,0.0230672,0.017561,0.993055,0.594928,0,0.13863,0.0338773,0,0.294392,1.28089,0,0.000105598,0.00457618,0.224771,3.90289,0.20599,0.129195,0.0894974,2.83932,0,0.0693073,2.03461,0
0.185759637,0.000507767,0.0226551,0.0260328,1.09417,0.313244,0.0256438,0.121233,0.0181822,0,0.278816,1.15292,0,0.000100463,0.00449442,0.160251,4.02455,0.101456,0.183498,0.0449033,2.75875,0,0.0760075,1.97737,0
0.278639456,0.00057772,0.0167293,0.077711,1.17963,0.0772285,0,0.143004,0.0203173,0,0.0949876,1.0761,0,0.000114303,0.00331884,0.162645,4.14677,0.0158548,0.193837,0.0822085,2.65081,0.00632228,0.0379119,1.85105,0
0.371519274,4.90952e-05,0.00503547,0.369148,1.16948,0,0,0.277059,0.0635347,0.364427,0,0.80136,0.244722,9.71358e-06,0.000998961,0.234953,4.01316,0,0.212864,0.153903,2.54239,0.165794,0.0206384,1.7884,0.0662528
0.464399093,0,0,0.0148421,1.17291,0,0.000579172,0.268761,0.0597713,0.412946,0.55287,0.422524,0.326503,0,0.00161056,0.110494,4.02284,0,0.228715,0.145152,2.45996,0.175555,0.306786,1.92164,0.138366
0.557278912,0.148123,0,0.00214029,1.23683,0.265353,0,0.181593,0.174199,0.278912,0.641025,0.188704,0.197017,0.0398951,0,0.0944853,4.0247,0.0905173,0.25997,0.0964083,2.50642,0.128867,0.352139,2.10417,0.123564
0.650158730,0.306277,0.00309588,0,1.30556,0.580185,0,0.229889,0.178527,0.329463,0.483173,0.344818,0.0303129,0.082491,0.000614175,0.079225,3.96722,0.200885,0.237118,0.11903,2.61068,0.162407,0.265425,2.02579,0.0349783
0.743038549,0.287333,0.00362295,0.00498536,1.36436,0.443141,0,0.25636,0.309089,0.0737232,0.326572,0.522957,0.00805439,0.0773893,0.000718738,0.0856148,4.08344,0.153434,0.264058,0.120798,2.66603,0.0363414,0.179398,1.93678,0.0020644
0.835918367,0.168956,0.00438658,0.0209041,1.35077,0,0,0.291802,1.17444,0,0.0896361,0.596506,0.00868414,0.0455059,0.000870231,0.200423,4.12085,0,0.122102,0.118921,2.98027,0,0.0492404,2.05018,0.00222581
0.928798186,0.40522,0.0106604,0,1.23883,0,0,0.336924,1.05105,0.199072,0,0.549595,0,0.109141,0.00211486,0.222576,4.01781,0,0.116552,0.0956327,2.78641,0.0981311,0,2.13534,0
1.021678005,0.766221,0.00903579,3.11171e-05,1.20681,0.239512,0,0.261441,0.580379,0.434354,0,0.461781,0,0.206371,0.00179256,0.112322,4.04529,0.0829295,0.148174,0.0564638,2.57806,0.214112,0,2.12851,0
1.114557823,0.705755,0.00969617,0.0254453,1.19048,0.606781,0,0.113319,0.270624,0.311974,0,0.43711,0,0.190085,0.00192357,0.11412,4.18954,0.210094,0.166404,0.0835005,2.4642,0.134408,0,2.1289,0.010461
1.207437642,0.612575,0.0112872,0.0338671,1.22092,0.733555,0,0.0865346,0.162559,0.046638,0,0.563575,0.213191,0.164989,0.00223921,0.10367,4.33691,0.253988,0.173539,0.155078,2.46385,0.0105941,0,2.13199,0.0806411
1.300317460,0.496099,0.0118904,0.0307342,1.53594,0.608164,0,0.0882092,0.203951,0,0,0.800196,0.376017,0.133618,0.00235888,0.0689257,4.36,0.210573,0.148029,0.15084,2.57135,0,0,2.12953,0.134324
1.393197279,0.265659,0.0140194,0.0187381,1.68395,0.0235717,0.103196,0.0204693,0.256915,0.154946,0,0.994822,0.172159,0.0715518,0.00278123,0.0558731,4.26248,0.00483921,0.212527,0.00438444,2.76487,0.0763797,0,1.98842,0.0717788
1.486077098,0.101509,0.0154522,0.00240231,1.73192,0.0158698,0.176559,0.00443919,0.0414916,0.595439,0,0.777595,0.0943972,0.0273401,0.00306549,0.105722,4.00476,0.00325802,0.273335,0.000950857,2.91961,0.272432,0,1.81116,0.0248077
1.578956916,0.062887,0.0103837,0.00653578,1.45154,0.02018,0.167436,0.0216632,0.133455,0.0733808,1.45222,0.44356,0.0504569,0.0169378,0.00205998,0.158001,4.0466,0.0041429,0.247893,0.0605081,2.87255,0.0166689,0.797758,1.55145,0.0129325
1.671836735,0.515319,0.00516745,0.0291961,1.39546,0,0.0306655,0.00451779,0.271226,0.0819821,1.47928,0.342365,0.0489482,0.138794,0.134724,0.812771,3.77024,0,0.553382,0.0126187,2.49473,0.020787,0.84531,1.47025,0.0125458
1.764716553,0.779909,0,0.0394821,1.35779,0.00115423,0,0,0.305344,0.178636,1.14046,0.126416,0.0240576,0.210058,0.0176455,1.93894,2.51415,0.000236961,2.03387,0.023704,1.43327,0.0964992,0.692681,1.56106,0.00616614
1.857596372,0.877419,0,0.0263457,1.175,0.000776008,0,0.0102659,0.320671,0.0395941,0.581442,0.829513,0,0.236321,0.022238,2.53448,1.54986,0.000159313,2.60267,0.0463156,0.576431,0.0286246,0.439181,2.2187,0
1.950476190,0.834671,0,0.0194682,0.860445,0,0,0.0412618,0.325608,0.0535415,0,1.47612,0.00212884,0.253925,0.0180614,2.78367,1.04638,0,2.581,0.0643784,0.279533,0.0292228,0.130626,2.8873,0.000569035
2.043356009,0.803923,0,0.0190403,0.649169,0,0,0.164352,0.178713,0,0,1.68292,0.0178044,0.337061,0.0137783,2.86496,0.755519,0,2.48997,0.186246,0.0393386,0.0134977,0.157499,3.28714,0.00460857
2.136235828,0.662234,0,0.0149509,0.171908,0,0.327299,0.124182,0,6.84482e-05,0.160297,1.82678,0.277437,0.39057,0.00889993,2.84702,0.124227,0,2.70561,0.0788343,0,0.00892247,0.214189,3.642,0.0711543
2.229115646,0.102455,0,0.0161499,0.109861,0,0.369923,0.00838041,0,0,0.120196,1.68311,0.172786,0.21608,0.00957278,2.86805,0.0222121,0,2.8233,0.0471931,0,0.00830496,0.180988,3.6154,0.0443122
2.321995465,0.0366429,0,0.152046,0.118656,0.0637572,0.397995,0,0,0,0.0942877,1.50623,0.0288836,0.13523,0.0086562,2.84687,0.0239903,0.0130892,2.84799,0.0418312,0,0.0925658,0.118981,3.63411,0.00740308
2.414875283,0,0.00799838,0.123193,0.0638883,0.105287,0.347373,0,0,0,0,1.69724,0,0.0427942,0.0102144,2.84989,0.0129172,0.0216152,2.65763,0.0366008,0.0407617,0.238034,0.00572285,3.634,0
2.507755102,2.55334e-05,0.193728,0.0304944,0.00260489,0.0500208,0.313099,0,0,0,0,1.99645,0.102754,0.0752924,0.0551058,2.89814,0.000526665,0.0818622,2.53498,0.0268372,0,0.396487,0,3.47404,0.0263366
2.600634921,1.95164e-05,0.00147958,0.0260301,0,0,0.334161,0.0188832,0.01034,0.249705,0,1.99133,0.0926999,0.0616617,0.000293525,2.82262,0,0,2.59955,0.0288296,0.00227606,0.324421,0.0479478,3.46016,0.0351183
2.693514739,0,0,0.36397,0.0500208,0.0072498,0.312002,0,0,0.325024,0.187112,1.65441,0.0155112,0.0400348,0,2.74726,0.0101134,0.00148836,2.90262,0.024705,0,0.109856,0.111696,3.36672,0.0362439
2.786394558,0,0,0.276084,0.0685334,0.0174409,0.441028,0,0,0.162374,0.468583,1.3873,0,0.0499356,0,2.74528,0.0138563,0.00358057,3.12499,0.0252721,0,0.0495918,0.197843,3.30504,4.57888e-05
2.879274376,0,0,0.0224754,0.0644433,0,0.591807,0.110498,0,0,0.581637,1.47058,0,0.0998755,0,2.76421,0.0130294,0,3.13948,0.0478876,0,0.0100609,0.263533,3.51551,6.0761e-05
2.972154195,0,0,0.023483,0.0437405,0.210372,0.609378,0.199807,0,0,0.501671,1.97749,0,0.160345,0,2.78287,0.00884361,0.0728398,3.01464,0.0594346,0,0.00690798,0.293756,3.73324,7.19731e-05
3.065034014,0,0,0.0272303,0.0269339,0.120386,0.414864,0.232595,0,0,0.317026,2.18913,0.00331045,0.165033,0,2.75165,0.0054456,0.0416827,2.8581,0.0593952,0,0.00859619,0.236539,3.81595,0.000908019
3.157913832,0,0,0.0217967,0.032241,0.181191,0.263865,0.255164,0,0,0.199982,2.11187,0.0392808,0.135274,0,2.77264,0.0065186,0.0627363,2.69408,0.0629583,0,0.0104273,0.195587,3.90773,0.0101062
3.250793651,0.20701,0,0.00315807,0.0104632,0.221095,0.286703,0.23944,0,0,0.290791,2.16335,0.120916,0.158201,0,2.74511,0.00211549,0.0718469,2.55902,0.0666173,0,0.00795784,0.259293,3.98034,0.0310075
3.343673469,0.560072,0.00041847,0,0.0155071,0.109049,0.345068,0.20817,0,0,0.275071,2.08042,0,0.431409,8.3018e-05,2.68577,0.462067,0.0787391,2.29204,0.0748211,1.0105,0.00303229,0.159975,3.42773,0
3.436553288,0.819809,0,0.0952847,0.0424598,0.0342683,0,0.141054,0.43499,0.0840551,0.0349402,2.08097,0,1.57584,0,1.88013,1.8312,0.120406,1.3625,0.0514107,2.09946,0.0190936,0.019289,1.93486,0.041378
3.529433107,1.33361,0,0.0625689,0.0926934,0,0,0.0923802,0.576383,0.2017,0,1.46815,0.0244236,2.05292,0,0.948929,2.77149,0.075553,0.880429,0.0346673,2.54474,0.0458175,0,0.983584,0.138724
3.622312925,1.74384,0,0.0219356,0.0886914,0,0,0.412053,0.510139,0.108299,0,0.622863,0,2.37119,0,0.385153,3.39548,0.0944668,0.345866,0.162395,2.69823,0.0246007,0,0.349777,0.172498
3.715192744,1.77207,0,0.0286225,0.0598024,0,0,0.721964,0.448324,0,0,0.364633,0,2.65871,0,0.191822,3.6656,0.109877,0.00562705,0.289695,2.74743,0,0.000938628,0.186284,0.162066
3.808072562,1.5959,0,0.0248344,0.0466008,0,0.13111,0.733564,0.490857,0,0,0.262512,0.0830571,2.795,0,0.111552,3.6549,0.133734,0.0274394,0.283439,2.79887,0,0.00208184,0.0701085,0.246035
3.900952381,1.69768,0,0.0142985,0.0366348,0.0952362,0.185699,0.386963,0.618051,0,0,0.267439,0.142647,2.9393,0,0.0762861,3.52377,0.180907,0.0388639,0.134567,2.79329,0,0.00283046,0.0655444,0.288686
3.993832200,1.74983,0,0,0.0298351,0,0.215554,0.0469115,0.810684,0,0,0.337897,0.0795732,3.06948,0,0.304347,3.36047,0.133028,0.0451121,0.0161031,2.77289,0,0.000716494,0.0828122,0.24725
4.086712018,1.56099,0,0.00174269,0.0133725,0,0.204394,0.0266936,0.538237,0.0409122,0,0.375062,0.0971377,3.13727,0,0.477041,3.08919,0.290577,0.0427765,0.030178,2.66376,0.0176195,0,0.0919207,0.135988
4.179591837,1.14333,0.000581306,0.0960233,0,0,0.148435,0.0330986,0.43347,0.0633013,0,0.322806,0.125723,2.85693,0.000115322,0.47242,3.21863,0.040597,0.0310652,0.0232047,2.7853,0.0221126,0,0.272866,0.0788308
4.272471655,1.21743,0.000419704,0.0105078,0.00735095,0,0.17722,0.222566,0.336446,0.168771,0,0.326298,0.0918591,2.65479,8.32628e-05,0.361456,3.43766,0.0488749,0.0556889,0.0641715,2.78129,0.167307,5.87386e-05,0.261621,0.0801352
4.365351474,1.36056,0,0.0167911,0.0501525,0.00598567,0.294438,0.219963,0.450109,0.332986,0,0.433427,0.0027051,2.59494,0,0.198242,3.54361,0.0562665,0.105956,0.0635905,2.7687,0.213309,0.000973463,0.282434,0.0584481
4.458231293,1.07049,0,0.0288955,0.0662597,0.00873728,0.210848,0.0218535,0.569628,0.268866,0,0.521507,0.0137862,2.64995,0,0.076653,3.66985,0.0667111,0.0781337,0.0202096,2.90201,0.198774,0.00160138,0.309023,0.0784355
4.551111111,1.31488,0,0.0377905,0.0423375,0.0165181,0.00115503,0,0.785364,0.242989,0,0.51343,0,2.84076,0,0.0527177,3.79014,0.0822832,0.000241731,0.0134679,2.89035,0.0551964,0.00183887,0.350387,0.0698611
